ダウンロードした時刻：2022/07/04 13:35:53

,東京,東京,東京
年月日,最高気温(℃),最高気温(℃),最高気温(℃)
,,,
,,品質情報,均質番号
1897/3/3,7.1,8,1
1897/3/4,13.9,8,1
1897/3/5,14.8,8,1
1897/3/6,11.6,8,1
1897/3/7,10.5,8,1
1897/3/8,9.4,8,1
1897/3/9,6.9,8,1
1897/3/10,16.5,8,1
1897/3/11,11.6,8,1
1897/3/12,5.4,8,1
1897/3/13,8.2,8,1
1897/3/14,9.6,8,1
1897/3/15,8.3,8,1
1897/3/16,14.8,8,1
1897/3/17,14.0,8,1
1897/3/18,13.5,8,1
1897/3/19,6.6,8,1
1897/3/20,5.9,8,1
1897/3/21,7.8,8,1
1897/3/22,9.6,8,1
1897/3/23,10.9,8,1
1897/3/24,10.1,8,1
1897/3/25,10.6,8,1
1897/3/26,5.9,8,1
1897/3/27,8.5,8,1
1897/3/28,6.4,8,1
1897/3/29,13.4,8,1
1897/3/30,8.8,8,1
1897/3/31,14.1,8,1
1897/4/1,13.8,8,1
1897/4/2,10.9,8,1
1897/4/3,14.6,8,1
1897/4/4,13.6,8,1
1897/4/5,12.7,8,1
1897/4/6,13.3,8,1
1897/4/7,12.3,8,1
1897/4/8,13.5,8,1
1897/4/9,15.0,8,1
1897/4/10,16.9,8,1
1897/4/11,15.5,8,1
1897/4/12,14.4,8,1
1897/4/13,16.1,8,1
1897/4/14,17.8,8,1
1897/4/15,17.4,8,1
1897/4/16,16.9,8,1
1897/4/17,13.9,8,1
1897/4/18,15.4,8,1
1897/4/19,12.1,8,1
1897/4/20,16.9,8,1
1897/4/21,18.9,8,1
1897/4/22,20.2,8,1
1897/4/23,17.8,8,1
1897/4/24,18.5,8,1
1897/4/25,13.1,8,1
1897/4/26,17.1,8,1
1897/4/27,17.9,8,1
1897/4/28,17.0,8,1
1897/4/29,18.0,8,1
1897/4/30,20.2,8,1
1897/5/1,25.7,8,1
1897/5/2,20.0,8,1
1897/5/3,16.4,8,1
1897/5/4,20.5,8,1
1897/5/5,22.2,8,1
1897/5/6,22.6,8,1
1897/5/7,21.1,8,1
1897/5/8,24.4,8,1
1897/5/9,15.9,8,1
1897/5/10,18.4,8,1
1897/5/11,16.8,8,1
1897/5/12,19.2,8,1
1897/5/13,22.0,8,1
1897/5/14,22.5,8,1
1897/5/15,22.4,8,1
1897/5/16,18.7,8,1
1897/5/17,22.0,8,1
1897/5/18,20.5,8,1
1897/5/19,23.2,8,1
1897/5/20,25.5,8,1
1897/5/21,26.1,8,1
1897/5/22,23.5,8,1
1897/5/23,22.2,8,1
1897/5/24,20.0,8,1
1897/5/25,21.5,8,1
1897/5/26,23.6,8,1
1897/5/27,22.9,8,1
1897/5/28,22.8,8,1
1897/5/29,24.9,8,1
1897/5/30,23.4,8,1
1897/5/31,27.4,8,1
1897/6/1,25.0,8,1
1897/6/2,25.8,8,1
1897/6/3,25.1,8,1
1897/6/4,23.9,8,1
1897/6/5,19.4,8,1
1897/6/6,19.5,8,1
1897/6/7,15.5,8,1
1897/6/8,20.8,8,1
1897/6/9,20.5,8,1
1897/6/10,20.1,8,1
1897/6/11,23.7,8,1
1897/6/12,23.0,8,1
1897/6/13,23.9,8,1
1897/6/14,25.3,8,1
1897/6/15,27.0,8,1
1897/6/16,22.0,8,1
1897/6/17,21.2,8,1
1897/6/18,24.0,8,1
1897/6/19,25.5,8,1
1897/6/20,27.6,8,1
1897/6/21,26.4,8,1
1897/6/22,26.9,8,1
1897/6/23,24.5,8,1
1897/6/24,21.7,8,1
1897/6/25,18.2,8,1
1897/6/26,20.6,8,1
1897/6/27,22.1,8,1
1897/6/28,24.2,8,1
1897/6/29,22.2,8,1
1897/6/30,20.5,8,1
1897/7/1,18.7,8,1
1897/7/2,20.7,8,1
1897/7/3,23.9,8,1
1897/7/4,27.1,8,1
1897/7/5,28.8,8,1
1897/7/6,25.5,8,1
1897/7/7,22.4,8,1
1897/7/8,22.8,8,1
1897/7/9,22.0,8,1
1897/7/10,26.8,8,1
1897/7/11,30.4,8,1
1897/7/12,31.1,8,1
1897/7/13,24.3,8,1
1897/7/14,29.8,8,1
1897/7/15,28.4,8,1
1897/7/16,21.8,8,1
1897/7/17,23.9,8,1
1897/7/18,26.0,8,1
1897/7/19,26.4,8,1
1897/7/20,26.4,8,1
1897/7/21,30.1,8,1
1897/7/22,28.2,8,1
1897/7/23,29.8,8,1
1897/7/24,29.2,8,1
1897/7/25,29.8,8,1
1897/7/26,30.0,8,1
1897/7/27,29.7,8,1
1897/7/28,30.1,8,1
1897/7/29,30.0,8,1
1897/7/30,24.0,8,1
1897/7/31,24.9,8,1
1897/8/1,27.1,8,1
1897/8/2,28.3,8,1
1897/8/3,30.0,8,1
1897/8/4,34.0,8,1
1897/8/5,28.9,8,1
1897/8/6,26.7,8,1
1897/8/7,25.0,8,1
1897/8/8,27.4,8,1
1897/8/9,29.0,8,1
1897/8/10,30.8,8,1
1897/8/11,32.2,8,1
1897/8/12,32.2,8,1
1897/8/13,32.5,8,1
1897/8/14,32.1,8,1
1897/8/15,29.5,8,1
1897/8/16,24.7,8,1
1897/8/17,26.7,8,1
1897/8/18,30.8,8,1
1897/8/19,30.7,8,1
1897/8/20,31.0,8,1
1897/8/21,31.0,8,1
1897/8/22,31.3,8,1
1897/8/23,28.7,8,1
1897/8/24,28.5,8,1
1897/8/25,30.1,8,1
1897/8/26,30.9,8,1
1897/8/27,25.9,8,1
1897/8/28,28.2,8,1
1897/8/29,24.9,8,1
1897/8/30,31.0,8,1
1897/8/31,24.5,8,1
1897/9/1,31.9,8,1
1897/9/2,30.5,8,1
1897/9/3,31.1,8,1
1897/9/4,31.0,8,1
1897/9/5,25.2,8,1
1897/9/6,19.3,8,1
1897/9/7,25.4,8,1
1897/9/8,21.9,8,1
1897/9/9,30.7,8,1
1897/9/10,28.4,8,1
1897/9/11,26.9,8,1
1897/9/12,30.5,8,1
1897/9/13,31.5,8,1
1897/9/14,20.4,8,1
1897/9/15,21.5,8,1
1897/9/16,21.8,8,1
1897/9/17,25.4,8,1
1897/9/18,23.2,8,1
1897/9/19,22.9,8,1
1897/9/20,21.9,8,1
1897/9/21,19.1,8,1
1897/9/22,23.8,8,1
1897/9/23,24.3,8,1
1897/9/24,23.4,8,1
1897/9/25,23.0,8,1
1897/9/26,21.0,8,1
1897/9/27,17.4,8,1
1897/9/28,24.3,8,1
1897/9/29,19.0,8,1
1897/9/30,25.7,8,1
1897/10/1,21.6,8,1
1897/10/2,23.1,8,1
1897/10/3,23.9,8,1
1897/10/4,22.5,8,1
1897/10/5,15.0,8,1
1897/10/6,15.4,8,1
1897/10/7,19.9,8,1
1897/10/8,17.6,8,1
1897/10/9,21.2,8,1
1897/10/10,23.9,8,1
1897/10/11,22.9,8,1
1897/10/12,21.0,8,1
1897/10/13,25.3,8,1
1897/10/14,22.8,8,1
1897/10/15,21.6,8,1
1897/10/16,20.7,8,1
1897/10/17,19.1,8,1
1897/10/18,19.9,8,1
1897/10/19,18.7,8,1
1897/10/20,18.1,8,1
1897/10/21,19.9,8,1
1897/10/22,16.2,8,1
1897/10/23,12.7,8,1
1897/10/24,19.1,8,1
1897/10/25,23.1,8,1
1897/10/26,20.3,8,1
1897/10/27,19.8,8,1
1897/10/28,20.3,8,1
1897/10/29,21.2,8,1
1897/10/30,24.3,8,1
1897/10/31,14.5,8,1
1897/11/1,14.8,8,1
1897/11/2,18.7,8,1
1897/11/3,20.8,8,1
1897/11/4,22.9,8,1
1897/11/5,14.3,8,1
1897/11/6,9.7,8,1
1897/11/7,13.1,8,1
1897/11/8,15.3,8,1
1897/11/9,17.7,8,1
1897/11/10,19.0,8,1
1897/11/11,11.5,8,1
1897/11/12,13.8,8,1
1897/11/13,17.0,8,1
1897/11/14,19.5,8,1
1897/11/15,19.6,8,1
1897/11/16,13.5,8,1
1897/11/17,14.3,8,1
1897/11/18,14.3,8,1
1897/11/19,10.5,8,1
1897/11/20,15.1,8,1
1897/11/21,11.9,8,1
1897/11/22,14.0,8,1
1897/11/23,10.2,8,1
1897/11/24,15.2,8,1
1897/11/25,16.0,8,1
1897/11/26,13.3,8,1
1897/11/27,13.7,8,1
1897/11/28,16.4,8,1
1897/11/29,14.4,8,1
1897/11/30,11.9,8,1
1897/12/1,10.4,8,1
1897/12/2,10.6,8,1
1897/12/3,14.2,8,1
1897/12/4,11.2,8,1
1897/12/5,12.7,8,1
1897/12/6,11.2,8,1
1897/12/7,12.7,8,1
1897/12/8,10.1,8,1
1897/12/9,12.9,8,1
1897/12/10,21.0,8,1
1897/12/11,10.6,8,1
1897/12/12,9.1,8,1
1897/12/13,11.2,8,1
1897/12/14,10.5,8,1
1897/12/15,11.9,8,1
1897/12/16,8.5,8,1
1897/12/17,8.6,8,1
1897/12/18,8.1,8,1
1897/12/19,7.2,8,1
1897/12/20,8.3,8,1
1897/12/21,7.8,8,1
1897/12/22,6.7,8,1
1897/12/23,5.8,8,1
1897/12/24,8.7,8,1
1897/12/25,8.1,8,1
1897/12/26,12.0,8,1
1897/12/27,7.7,8,1
1897/12/28,6.4,8,1
1897/12/29,7.7,8,1
1897/12/30,9.0,8,1
1897/12/31,9.8,8,1
1898/1/1,11.2,8,1
1898/1/2,16.4,8,1
1898/1/3,4.9,8,1
1898/1/4,8.0,8,1
1898/1/5,2.6,8,1
1898/1/6,3.5,8,1
1898/1/7,7.5,8,1
1898/1/8,9.3,8,1
1898/1/9,10.4,8,1
1898/1/10,12.7,8,1
1898/1/11,3.1,8,1
1898/1/12,7.2,8,1
1898/1/13,12.6,8,1
1898/1/14,13.1,8,1
1898/1/15,6.7,8,1
1898/1/16,5.4,8,1
1898/1/17,5.8,8,1
1898/1/18,4.2,8,1
1898/1/19,7.4,8,1
1898/1/20,7.5,8,1
1898/1/21,11.3,8,1
1898/1/22,11.1,8,1
1898/1/23,2.9,8,1
1898/1/24,3.8,8,1
1898/1/25,3.6,8,1
1898/1/26,5.9,8,1
1898/1/27,6.2,8,1
1898/1/28,8.7,8,1
1898/1/29,8.6,8,1
1898/1/30,9.2,8,1
1898/1/31,14.4,8,1
1898/2/1,13.9,8,1
1898/2/2,10.3,8,1
1898/2/3,9.9,8,1
1898/2/4,13.3,8,1
1898/2/5,10.2,8,1
1898/2/6,13.5,8,1
1898/2/7,7.5,8,1
1898/2/8,7.5,8,1
1898/2/9,7.4,8,1
1898/2/10,1.7,8,1
1898/2/11,7.0,8,1
1898/2/12,6.8,8,1
1898/2/13,7.9,8,1
1898/2/14,8.9,8,1
1898/2/15,12.6,8,1
1898/2/16,10.5,8,1
1898/2/17,9.1,8,1
1898/2/18,11.0,8,1
1898/2/19,13.8,8,1
1898/2/20,5.4,8,1
1898/2/21,7.4,8,1
1898/2/22,6.0,8,1
1898/2/23,8.4,8,1
1898/2/24,7.4,8,1
1898/2/25,14.5,8,1
1898/2/26,9.4,8,1
1898/2/27,8.5,8,1
1898/2/28,10.8,8,1
1898/3/1,17.4,8,1
1898/3/2,6.4,8,1
1898/3/3,7.8,8,1
1898/3/4,3.4,8,1
1898/3/5,1.9,8,1
1898/3/6,9.4,8,1
1898/3/7,10.6,8,1
1898/3/8,16.5,8,1
1898/3/9,12.2,8,1
1898/3/10,3.6,8,1
1898/3/11,11.3,8,1
1898/3/12,6.4,8,1
1898/3/13,2.9,8,1
1898/3/14,7.7,8,1
1898/3/15,7.1,8,1
1898/3/16,6.0,8,1
1898/3/17,19.7,8,1
1898/3/18,7.3,8,1
1898/3/19,6.1,8,1
1898/3/20,10.5,8,1
1898/3/21,11.9,8,1
1898/3/22,8.9,8,1
1898/3/23,4.7,8,1
1898/3/24,9.9,8,1
1898/3/25,17.4,8,1
1898/3/26,11.2,8,1
1898/3/27,14.9,8,1
1898/3/28,10.4,8,1
1898/3/29,22.1,8,1
1898/3/30,10.9,8,1
1898/3/31,15.8,8,1
1898/4/1,18.1,8,1
1898/4/2,13.9,8,1
1898/4/3,8.2,8,1
1898/4/4,9.4,8,1
1898/4/5,6.7,8,1
1898/4/6,9.4,8,1
1898/4/7,14.4,8,1
1898/4/8,12.3,8,1
1898/4/9,14.0,8,1
1898/4/10,21.8,8,1
1898/4/11,12.2,8,1
1898/4/12,16.1,8,1
1898/4/13,19.2,8,1
1898/4/14,19.5,8,1
1898/4/15,20.4,8,1
1898/4/16,21.1,8,1
1898/4/17,18.1,8,1
1898/4/18,18.4,8,1
1898/4/19,20.2,8,1
1898/4/20,20.0,8,1
1898/4/21,21.1,8,1
1898/4/22,12.4,8,1
1898/4/23,14.5,8,1
1898/4/24,10.6,8,1
1898/4/25,18.8,8,1
1898/4/26,17.0,8,1
1898/4/27,19.5,8,1
1898/4/28,15.6,8,1
1898/4/29,16.4,8,1
1898/4/30,19.6,8,1
1898/5/1,19.5,8,1
1898/5/2,16.4,8,1
1898/5/3,18.1,8,1
1898/5/4,24.5,8,1
1898/5/5,25.4,8,1
1898/5/6,25.0,8,1
1898/5/7,19.4,8,1
1898/5/8,20.0,8,1
1898/5/9,23.1,8,1
1898/5/10,24.6,8,1
1898/5/11,21.0,8,1
1898/5/12,21.2,8,1
1898/5/13,20.5,8,1
1898/5/14,17.3,8,1
1898/5/15,19.1,8,1
1898/5/16,20.3,8,1
1898/5/17,20.6,8,1
1898/5/18,12.4,8,1
1898/5/19,21.5,8,1
1898/5/20,22.0,8,1
1898/5/21,21.3,8,1
1898/5/22,21.5,8,1
1898/5/23,20.6,8,1
1898/5/24,18.5,8,1
1898/5/25,24.1,8,1
1898/5/26,22.2,8,1
1898/5/27,22.9,8,1
1898/5/28,23.8,8,1
1898/5/29,27.3,8,1
1898/5/30,22.2,8,1
1898/5/31,24.9,8,1
1898/6/1,23.5,8,1
1898/6/2,24.0,8,1
1898/6/3,15.5,8,1
1898/6/4,20.5,8,1
1898/6/5,20.6,8,1
1898/6/6,26.0,8,1
1898/6/7,28.3,8,1
1898/6/8,26.4,8,1
1898/6/9,26.3,8,1
1898/6/10,25.2,8,1
1898/6/11,24.0,8,1
1898/6/12,24.4,8,1
1898/6/13,18.1,8,1
1898/6/14,16.7,8,1
1898/6/15,17.1,8,1
1898/6/16,20.5,8,1
1898/6/17,22.8,8,1
1898/6/18,20.9,8,1
1898/6/19,20.2,8,1
1898/6/20,20.6,8,1
1898/6/21,19.3,8,1
1898/6/22,20.2,8,1
1898/6/23,23.4,8,1
1898/6/24,25.1,8,1
1898/6/25,25.6,8,1
1898/6/26,25.9,8,1
1898/6/27,28.6,8,1
1898/6/28,24.5,8,1
1898/6/29,29.2,8,1
1898/6/30,32.2,8,1
1898/7/1,34.3,8,1
1898/7/2,30.9,8,1
1898/7/3,27.9,8,1
1898/7/4,28.1,8,1
1898/7/5,28.5,8,1
1898/7/6,25.8,8,1
1898/7/7,27.3,8,1
1898/7/8,32.1,8,1
1898/7/9,29.3,8,1
1898/7/10,31.2,8,1
1898/7/11,30.6,8,1
1898/7/12,32.2,8,1
1898/7/13,26.4,8,1
1898/7/14,27.7,8,1
1898/7/15,28.5,8,1
1898/7/16,29.1,8,1
1898/7/17,29.1,8,1
1898/7/18,29.0,8,1
1898/7/19,29.9,8,1
1898/7/20,30.7,8,1
1898/7/21,31.6,8,1
1898/7/22,32.2,8,1
1898/7/23,32.5,8,1
1898/7/24,31.6,8,1
1898/7/25,30.7,8,1
1898/7/26,31.8,8,1
1898/7/27,32.1,8,1
1898/7/28,31.2,8,1
1898/7/29,32.1,8,1
1898/7/30,32.3,8,1
1898/7/31,31.5,8,1
1898/8/1,28.6,8,1
1898/8/2,28.2,8,1
1898/8/3,27.3,8,1
1898/8/4,30.7,8,1
1898/8/5,31.5,8,1
1898/8/6,32.1,8,1
1898/8/7,31.3,8,1
1898/8/8,29.2,8,1
1898/8/9,29.7,8,1
1898/8/10,31.7,8,1
1898/8/11,30.5,8,1
1898/8/12,32.1,8,1
1898/8/13,32.2,8,1
1898/8/14,26.3,8,1
1898/8/15,30.0,8,1
1898/8/16,32.2,8,1
1898/8/17,32.8,8,1
1898/8/18,32.1,8,1
1898/8/19,32.3,8,1
1898/8/20,31.6,8,1
1898/8/21,32.2,8,1
1898/8/22,32.1,8,1
1898/8/23,31.2,8,1
1898/8/24,26.7,8,1
1898/8/25,28.6,8,1
1898/8/26,29.5,8,1
1898/8/27,31.0,8,1
1898/8/28,30.8,8,1
1898/8/29,31.2,8,1
1898/8/30,31.9,8,1
1898/8/31,32.0,8,1
1898/9/1,27.8,8,1
1898/9/2,32.3,8,1
1898/9/3,26.7,8,1
1898/9/4,31.4,8,1
1898/9/5,30.6,8,1
1898/9/6,27.3,8,1
1898/9/7,31.6,8,1
1898/9/8,27.9,8,1
1898/9/9,28.1,8,1
1898/9/10,29.1,8,1
1898/9/11,29.2,8,1
1898/9/12,28.6,8,1
1898/9/13,23.4,8,1
1898/9/14,20.4,8,1
1898/9/15,26.6,8,1
1898/9/16,24.2,8,1
1898/9/17,23.8,8,1
1898/9/18,26.5,8,1
1898/9/19,22.4,8,1
1898/9/20,26.4,8,1
1898/9/21,25.3,8,1
1898/9/22,24.4,8,1
1898/9/23,17.9,8,1
1898/9/24,21.8,8,1
1898/9/25,17.8,8,1
1898/9/26,22.7,8,1
1898/9/27,24.3,8,1
1898/9/28,25.0,8,1
1898/9/29,17.9,8,1
1898/9/30,26.2,8,1
1898/10/1,23.4,8,1
1898/10/2,20.1,8,1
1898/10/3,17.4,8,1
1898/10/4,21.7,8,1
1898/10/5,19.5,8,1
1898/10/6,18.6,8,1
1898/10/7,19.9,8,1
1898/10/8,21.2,8,1
1898/10/9,16.5,8,1
1898/10/10,22.1,8,1
1898/10/11,21.4,8,1
1898/10/12,22.2,8,1
1898/10/13,19.1,8,1
1898/10/14,23.2,8,1
1898/10/15,22.4,8,1
1898/10/16,23.3,8,1
1898/10/17,24.8,8,1
1898/10/18,23.7,8,1
1898/10/19,21.0,8,1
1898/10/20,14.9,8,1
1898/10/21,23.5,8,1
1898/10/22,17.3,8,1
1898/10/23,25.8,8,1
1898/10/24,22.9,8,1
1898/10/25,16.3,8,1
1898/10/26,24.4,8,1
1898/10/27,20.9,8,1
1898/10/28,18.4,8,1
1898/10/29,17.9,8,1
1898/10/30,16.8,8,1
1898/10/31,19.5,8,1
1898/11/1,15.5,8,1
1898/11/2,12.9,8,1
1898/11/3,14.3,8,1
1898/11/4,19.8,8,1
1898/11/5,17.9,8,1
1898/11/6,17.8,8,1
1898/11/7,19.4,8,1
1898/11/8,13.1,8,1
1898/11/9,20.3,8,1
1898/11/10,15.8,8,1
1898/11/11,20.6,8,1
1898/11/12,16.9,8,1
1898/11/13,13.6,8,1
1898/11/14,18.2,8,1
1898/11/15,21.6,8,1
1898/11/16,16.9,8,1
1898/11/17,16.7,8,1
1898/11/18,11.2,8,1
1898/11/19,21.0,8,1
1898/11/20,13.1,8,1
1898/11/21,14.7,8,1
1898/11/22,11.0,8,1
1898/11/23,5.0,8,1
1898/11/24,12.8,8,1
1898/11/25,13.2,8,1
1898/11/26,18.1,8,1
1898/11/27,20.1,8,1
1898/11/28,15.3,8,1
1898/11/29,12.6,8,1
1898/11/30,11.8,8,1
1898/12/1,15.3,8,1
1898/12/2,11.1,8,1
1898/12/3,12.0,8,1
1898/12/4,16.1,8,1
1898/12/5,12.9,8,1
1898/12/6,10.0,8,1
1898/12/7,15.6,8,1
1898/12/8,12.0,8,1
1898/12/9,8.2,8,1
1898/12/10,12.4,8,1
1898/12/11,14.6,8,1
1898/12/12,10.0,8,1
1898/12/13,13.8,8,1
1898/12/14,12.8,8,1
1898/12/15,14.9,8,1
1898/12/16,11.8,8,1
1898/12/17,12.4,8,1
1898/12/18,14.6,8,1
1898/12/19,13.1,8,1
1898/12/20,16.6,8,1
1898/12/21,9.6,8,1
1898/12/22,5.9,8,1
1898/12/23,4.0,8,1
1898/12/24,4.4,8,1
1898/12/25,10.4,8,1
1898/12/26,11.7,8,1
1898/12/27,5.4,8,1
1898/12/28,8.6,8,1
1898/12/29,11.7,8,1
1898/12/30,9.1,8,1
1898/12/31,9.3,8,1
1899/1/1,10.8,8,1
1899/1/2,9.5,8,1
1899/1/3,10.6,8,1
1899/1/4,11.4,8,1
1899/1/5,10.7,8,1
1899/1/6,7.8,8,1
1899/1/7,8.9,8,1
1899/1/8,12.4,8,1
1899/1/9,9.9,8,1
1899/1/10,11.9,8,1
1899/1/11,10.9,8,1
1899/1/12,13.4,8,1
1899/1/13,9.9,8,1
1899/1/14,11.1,8,1
1899/1/15,3.1,8,1
1899/1/16,3.7,8,1
1899/1/17,6.2,8,1
1899/1/18,8.9,8,1
1899/1/19,10.5,8,1
1899/1/20,7.7,8,1
1899/1/21,6.3,8,1
1899/1/22,8.9,8,1
1899/1/23,8.9,8,1
1899/1/24,7.5,8,1
1899/1/25,5.5,8,1
1899/1/26,7.5,8,1
1899/1/27,9.8,8,1
1899/1/28,4.9,8,1
1899/1/29,9.5,8,1
1899/1/30,11.5,8,1
1899/1/31,7.0,8,1
1899/2/1,8.4,8,1
1899/2/2,8.1,8,1
1899/2/3,9.5,8,1
1899/2/4,9.8,8,1
1899/2/5,6.0,8,1
1899/2/6,9.5,8,1
1899/2/7,9.8,8,1
1899/2/8,12.3,8,1
1899/2/9,5.2,8,1
1899/2/10,8.8,8,1
1899/2/11,9.4,8,1
1899/2/12,8.0,8,1
1899/2/13,11.0,8,1
1899/2/14,8.3,8,1
1899/2/15,8.3,8,1
1899/2/16,1.6,8,1
1899/2/17,8.3,8,1
1899/2/18,4.6,8,1
1899/2/19,7.7,8,1
1899/2/20,10.5,8,1
1899/2/21,11.8,8,1
1899/2/22,7.5,8,1
1899/2/23,9.9,8,1
1899/2/24,8.9,8,1
1899/2/25,11.4,8,1
1899/2/26,15.1,8,1
1899/2/27,13.3,8,1
1899/2/28,15.7,8,1
1899/3/1,15.6,8,1
1899/3/2,19.8,8,1
1899/3/3,14.3,8,1
1899/3/4,8.4,8,1
1899/3/5,11.9,8,1
1899/3/6,16.1,8,1
1899/3/7,14.9,8,1
1899/3/8,16.1,8,1
1899/3/9,12.9,8,1
1899/3/10,6.5,8,1
1899/3/11,11.9,8,1
1899/3/12,7.4,8,1
1899/3/13,9.3,8,1
1899/3/14,11.9,8,1
1899/3/15,13.8,8,1
1899/3/16,12.0,8,1
1899/3/17,13.4,8,1
1899/3/18,11.8,8,1
1899/3/19,14.4,8,1
1899/3/20,11.9,8,1
1899/3/21,13.6,8,1
1899/3/22,14.7,8,1
1899/3/23,17.5,8,1
1899/3/24,9.4,8,1
1899/3/25,12.0,8,1
1899/3/26,13.2,8,1
1899/3/27,15.1,8,1
1899/3/28,16.0,8,1
1899/3/29,18.6,8,1
1899/3/30,19.2,8,1
1899/3/31,17.6,8,1
1899/4/1,14.4,8,1
1899/4/2,16.8,8,1
1899/4/3,14.8,8,1
1899/4/4,12.0,8,1
1899/4/5,20.5,8,1
1899/4/6,11.5,8,1
1899/4/7,6.7,8,1
1899/4/8,13.2,8,1
1899/4/9,14.4,8,1
1899/4/10,14.9,8,1
1899/4/11,18.3,8,1
1899/4/12,13.6,8,1
1899/4/13,18.2,8,1
1899/4/14,12.3,8,1
1899/4/15,18.1,8,1
1899/4/16,19.7,8,1
1899/4/17,18.9,8,1
1899/4/18,19.8,8,1
1899/4/19,21.3,8,1
1899/4/20,20.5,8,1
1899/4/21,20.4,8,1
1899/4/22,19.8,8,1
1899/4/23,22.4,8,1
1899/4/24,18.4,8,1
1899/4/25,19.9,8,1
1899/4/26,21.9,8,1
1899/4/27,22.4,8,1
1899/4/28,25.0,8,1
1899/4/29,22.4,8,1
1899/4/30,20.8,8,1
1899/5/1,23.3,8,1
1899/5/2,23.4,8,1
1899/5/3,16.3,8,1
1899/5/4,21.3,8,1
1899/5/5,22.4,8,1
1899/5/6,17.8,8,1
1899/5/7,14.4,8,1
1899/5/8,19.7,8,1
1899/5/9,20.1,8,1
1899/5/10,23.0,8,1
1899/5/11,24.2,8,1
1899/5/12,17.7,8,1
1899/5/13,24.4,8,1
1899/5/14,26.8,8,1
1899/5/15,26.4,8,1
1899/5/16,24.8,8,1
1899/5/17,26.5,8,1
1899/5/18,21.0,8,1
1899/5/19,23.7,8,1
1899/5/20,21.7,8,1
1899/5/21,26.4,8,1
1899/5/22,25.9,8,1
1899/5/23,25.4,8,1
1899/5/24,24.7,8,1
1899/5/25,26.4,8,1
1899/5/26,25.3,8,1
1899/5/27,26.2,8,1
1899/5/28,22.1,8,1
1899/5/29,21.0,8,1
1899/5/30,23.0,8,1
1899/5/31,17.6,8,1
1899/6/1,24.9,8,1
1899/6/2,24.4,8,1
1899/6/3,24.5,8,1
1899/6/4,27.1,8,1
1899/6/5,25.1,8,1
1899/6/6,26.8,8,1
1899/6/7,27.0,8,1
1899/6/8,22.6,8,1
1899/6/9,26.4,8,1
1899/6/10,25.6,8,1
1899/6/11,27.0,8,1
1899/6/12,27.9,8,1
1899/6/13,21.6,8,1
1899/6/14,25.1,8,1
1899/6/15,25.5,8,1
1899/6/16,26.6,8,1
1899/6/17,29.0,8,1
1899/6/18,24.8,8,1
1899/6/19,27.7,8,1
1899/6/20,29.8,8,1
1899/6/21,18.7,8,1
1899/6/22,18.6,8,1
1899/6/23,24.0,8,1
1899/6/24,24.2,8,1
1899/6/25,27.7,8,1
1899/6/26,28.3,8,1
1899/6/27,30.4,8,1
1899/6/28,30.1,8,1
1899/6/29,28.8,8,1
1899/6/30,22.9,8,1
1899/7/1,24.4,8,1
1899/7/2,26.4,8,1
1899/7/3,27.0,8,1
1899/7/4,29.3,8,1
1899/7/5,28.5,8,1
1899/7/6,25.6,8,1
1899/7/7,27.9,8,1
1899/7/8,22.2,8,1
1899/7/9,18.4,8,1
1899/7/10,18.9,8,1
1899/7/11,26.1,8,1
1899/7/12,29.1,8,1
1899/7/13,29.0,8,1
1899/7/14,29.2,8,1
1899/7/15,28.9,8,1
1899/7/16,29.6,8,1
1899/7/17,25.4,8,1
1899/7/18,25.5,8,1
1899/7/19,27.4,8,1
1899/7/20,29.5,8,1
1899/7/21,26.4,8,1
1899/7/22,24.2,8,1
1899/7/23,29.3,8,1
1899/7/24,28.6,8,1
1899/7/25,28.5,8,1
1899/7/26,27.8,8,1
1899/7/27,26.8,8,1
1899/7/28,28.4,8,1
1899/7/29,28.6,8,1
1899/7/30,28.6,8,1
1899/7/31,27.1,8,1
1899/8/1,26.2,8,1
1899/8/2,29.2,8,1
1899/8/3,22.9,8,1
1899/8/4,29.6,8,1
1899/8/5,30.8,8,1
1899/8/6,31.9,8,1
1899/8/7,25.6,8,1
1899/8/8,29.4,8,1
1899/8/9,31.1,8,1
1899/8/10,31.9,8,1
1899/8/11,31.3,8,1
1899/8/12,31.6,8,1
1899/8/13,32.4,8,1
1899/8/14,29.8,8,1
1899/8/15,31.3,8,1
1899/8/16,34.1,8,1
1899/8/17,31.7,8,1
1899/8/18,32.6,8,1
1899/8/19,31.6,8,1
1899/8/20,30.8,8,1
1899/8/21,31.9,8,1
1899/8/22,33.1,8,1
1899/8/23,32.4,8,1
1899/8/24,32.6,8,1
1899/8/25,33.2,8,1
1899/8/26,31.9,8,1
1899/8/27,31.4,8,1
1899/8/28,30.9,8,1
1899/8/29,26.7,8,1
1899/8/30,24.9,8,1
1899/8/31,22.9,8,1
1899/9/1,26.1,8,1
1899/9/2,21.7,8,1
1899/9/3,27.1,8,1
1899/9/4,26.9,8,1
1899/9/5,27.2,8,1
1899/9/6,20.7,8,1
1899/9/7,19.8,8,1
1899/9/8,25.1,8,1
1899/9/9,27.5,8,1
1899/9/10,26.2,8,1
1899/9/11,25.3,8,1
1899/9/12,20.1,8,1
1899/9/13,25.1,8,1
1899/9/14,24.2,8,1
1899/9/15,26.6,8,1
1899/9/16,27.3,8,1
